Cpa3	Samd13
Cpa3	Dbf4
Sntb1	Rpsa
Ifi47	Plac8
Klk8	Gm26740
Plac8	Ifi206
Samd13	Reep4
Ppia	Tubb5
Reep4	Dbf4
