Hdgf	Hsp90aa1
Rps28	Utrn
Eef1a1	Utrn
Pim2	Il18r1
Rps12	Utrn
Samd13	Anapc5
Actg1	Hsp90aa1
Atxn1	Rpsa
Rpsa	Sidt1
Utrn	Rplp0
