Pim1	Lag3
Stmn1	Ptma
Stmn1	Hmgb3
Stmn1	Tubb5
Rbm3	Cfl1
Cfl1	Etfb
Rps20	Trbc1
Tox	Slamf6
Tox	Rps2
Sntb1	Neurl3
Fmr1nb	Zeb1
Fmr1nb	Cblb
Fmr1nb	Thada
Fmr1nb	Gzmm
Pim2	Neurl3
Ifi214	Bst2
Il18r1	Neurl3
Gzmm	Lag3
