Cd69	Batf
Zbp1	Lgals3bp
Stmn1	Ptma
Stmn1	Alyref
Rps20	Actn1
Glrx	Batf
Adam19	Icos
Gramd3	Mbnl1
Ifi30	Ppia
Icos	Actn1
Evl	Mbnl1
Ctsw	Cd44
Gimap7	Batf
Rps12	Utrn
Alyref	Ppia
Rps2	Batf
