CDK1	MCM4	post_translational
PPP2CA	PRKCD	post_translational
PRKCD	PPP2CA	post_translational
BUB1	MAD2L1	post_translational
CDK1	KIF11	post_translational
CDK1	PTTG1	post_translational
CDC20	UBE2S	post_translational
RBBP7	HAT1	post_translational
CDK1	DUT	post_translational
AURKB	NDC80	post_translational
PPP2CA	MAP2K1	post_translational
CDK1	NUCKS1	post_translational
TFDP1	E2F2	post_translational
E2F2	TFDP1	post_translational
PPP2CA	RACGAP1	post_translational
CDK1	FEN1	post_translational
CDK1	DNMT1	post_translational
CDK1	BUB1B	post_translational
TPX2	KIF11	post_translational
AURKB	RPRD1B	post_translational
EZR	PTK2	post_translational
PTK2	EZR	post_translational
MELTF	TFRC	post_translational
CDK1	NCAPG	post_translational
CDK1	KIFC1	post_translational
CDK1	NDUFB6	post_translational
AURKB	CDCA5	post_translational
AURKB	DEK	post_translational
CDK1	SPAG5	post_translational
PLK1	CDC20	post_translational
AURKB	CDCA8	post_translational
CDK1	TOP1	post_translational
CDK1	HJURP	post_translational
PLK1	KDM1A	post_translational
CDK1	CENPA	post_translational
PLK1	KIF2C	post_translational
AURKB	SHCBP1	post_translational
AURKB	CBX5	post_translational
CDK1	KPNA2	post_translational
CDK1	UHRF1	post_translational
CDK1	CDCA8	post_translational
AURKA	HAUS8	post_translational
CDK1	USP1	post_translational
CDK1	STMN1	post_translational
PLK1	WDR62	post_translational
AURKA	NUSAP1	post_translational
CDK1	MKI67	post_translational
PPP2CA	CAMK1	post_translational
CDK1	PPP2CA	post_translational
PPP2CA	CDK1	post_translational
PPP2CA	PLK1	post_translational
PPP2CA	MAPK14	post_translational
MAPK14	PPP2CA	post_translational
LIG1	PCNA	post_translational
MAPK14	KHDRBS1	post_translational
PDPK1	YWHAQ	post_translational
CDK1	TUBB3	post_translational
INSR	PDPK1	post_translational
CDK1	RACGAP1	post_translational
CCNB1	PBK	post_translational
PBK	CCNB1	post_translational
CDK1	AURKA	post_translational
CDK1	CDC20	post_translational
CDK1	EPS15	post_translational
CDK1	NASP	post_translational
CDK1	RPRD1B	post_translational
CDK1	SNTA1	post_translational
CDK1	TMPO	post_translational
CDK1	TMPO	post_translational
CSNK1G3	YWHAQ	post_translational
INSR	CLTC	post_translational
MAPK14	ACLY	post_translational
MAPK14	BIRC5	post_translational
MAPK14	CLTC	post_translational
MAPK14	DHX9	post_translational
MAPK14	LBR	post_translational
PBK	MAPK14	post_translational
AURKA	AURKB	post_translational
AURKA	CDC20	post_translational
SOCS1	INSR	post_translational
INSR	SOCS1	post_translational
CDK1	CCNA2	post_translational
CCNA2	CDK1	post_translational
CALM3	CAMK2D	post_translational
CALM3	CAMK1	post_translational
CDK1	CCNB2	post_translational
PLK1	MCM2	post_translational
CDK1	CDKN3	post_translational
PARP1	MYBL2	post_translational
PRKCD	GNA13	post_translational
PRKCD	RASGRP3	post_translational
MAST2	DYNLL1	post_translational
PLK1	PSMB2	post_translational
PLK1	MCM3	post_translational
PLK1	PSMA6	post_translational
PLK1	ASPM	post_translational
PLK1	PSMA4	post_translational
CDC20	PTTG1	post_translational
CDK1	PCNA	post_translational
INSR	KHDRBS1	post_translational
PRKCD	CNP	post_translational
CCNA2	MYBL2	post_translational
TXN	DNAJA1	post_translational
VDAC2	CYCS	post_translational
PRC1	RACGAP1	post_translational
PLK1	PRC1	post_translational
PARP1	NFKB1	post_translational
AURKB	MKI67	post_translational
PLK1	CDCA5	post_translational
CDK1	NDUFA12	post_translational
AURKB	HMGN2	post_translational
CDK1	CARHSP1	post_translational
PLK1	TUBB2A	post_translational
AURKB	STMN1	post_translational
AURKA	STMN1	post_translational
INSR	HMGA1	post_translational
BUB1	SMARCA4	post_translational
MAP2K1	PRKCD	post_translational
PRKCD	MAP2K1	post_translational
BUB1	LIG1	post_translational
WEE1	KHDRBS1	post_translational
PRKCD	HMGN1	post_translational
NLK	SNTA1	post_translational
NLK	FOXO1	post_translational
AURKA	MCM2	post_translational
AURKB	NUSAP1	post_translational
INSR	PPP2CA	post_translational
NLK	STMN1	post_translational
PRKCD	TFRC	post_translational
MAP4K4	EZR	post_translational
S1PR2	EZR	post_translational
CAMK1	STMN1	post_translational
AURKB	PLK1	post_translational
BIRC5	CCNB1	post_translational
CCNB1	BIRC5	post_translational
FDFT1	PTK2	post_translational
MAP4K4	MOB1A	post_translational
CCNA2	SLBP	post_translational
MAP2K1	FOXM1	post_translational
CSNK1G3	FOXO1	post_translational
INSR	DCK	post_translational
MAP2K1	PTK2	post_translational
PTK2	MAP2K1	post_translational
PLK1	RRM2	post_translational
CCNA2	UHRF1	post_translational
CCNA2	MCM4	post_translational
CDK1	PLK1	post_translational
PLK1	CDK1	post_translational
CDK1	USP22	post_translational
RASGRP3	TERF2IP	post_translational
UBQLN1	CKS1B	post_translational
CCNB1	WEE1	post_translational
WEE1	CCNB1	post_translational
PLK1	UBE2C	post_translational
PRKCD	MARCKSL1	post_translational
POMP	CDC20	post_translational
POMP	CKS1B	post_translational
PSMA2	UBE2C	post_translational
CDC20	CCNB1	post_translational
CDC20	UBE2C	post_translational
YWHAQ	MAP2K1	post_translational
BIRC5	CENPA	post_translational
CENPA	BIRC5	post_translational
RUVBL2	NME1	post_translational
YWHAQ	FOXO1	post_translational
BRK1	ACTR3	post_translational
RANBP1	KPNA2	post_translational
TFDP1	TYMS	post_translational
PSMA2	CKS1B	post_translational
BIRC5	RACGAP1	post_translational
PRKCD	NFKB1	post_translational
PSMA4	CKS1B	post_translational
PSMA6	UBE2C	post_translational
BIRC5	KIF2C	post_translational
AURKB	NCAPH	post_translational
CENPA	CDCA8	post_translational
CDCA8	CENPA	post_translational
POMP	UBE2E1	post_translational
FANCA	FANCI	post_translational
FANCI	FANCA	post_translational
UBE2C	AURKA	post_translational
PSMA4	CDC20	post_translational
PIK3CG	PTK2	post_translational
PTK2	PIK3CG	post_translational
SEM1	UBE2E1	post_translational
PSMB2	UBE2C	post_translational
SSB	POLR2K	post_translational
CCNB1	BUB1	post_translational
PSMA2	CDC20	post_translational
CDK1	NCAPD2	post_translational
TFDP1	PCNA	post_translational
PSMA2	UBE2E1	post_translational
TFDP1	RANBP1	post_translational
PPP2CA	YWHAQ	post_translational
TFDP1	RRM2	post_translational
CAMK2D	STMN1	post_translational
BRK1	ARPC5L	post_translational
UBE2E1	CDC20	post_translational
E2F2	MCM3	post_translational
UBE2S	AURKA	post_translational
BRK1	ARPC3	post_translational
UBQLN1	UBE2E1	post_translational
TFDP1	RRM1	post_translational
CCNB1	UBE2C	post_translational
PSMA6	UBE2E1	post_translational
PARP1	FOXO1	post_translational
CCNB1	UBE2E1	post_translational
SEM1	UBE2C	post_translational
CCNB1	BUB1B	post_translational
TFDP1	TK1	post_translational
TFDP1	CBX5	post_translational
PSMA6	CKS1B	post_translational
TFDP1	DHFR	post_translational
PSMA4	UBE2E1	post_translational
PLK1	DYNLL1	post_translational
PSMA4	UBE2C	post_translational
UBE2E1	UBE2C	post_translational
CCNB1	NCAPD2	post_translational
MAST2	UBE2L3	post_translational
TFDP1	RBBP4	post_translational
SEM1	CDC20	post_translational
CCNB2	PLK1	post_translational
CRK	PIK3CG	post_translational
SEM1	CKS1B	post_translational
AURKB	SMC4	post_translational
RAD23B	UBE2E1	post_translational
TFDP1	CDK1	post_translational
RASGRP3	RRAS2	post_translational
CDK1	UBE2C	post_translational
HMGA1	CCNB2	post_translational
RAD23B	CKS1B	post_translational
PSMA6	CDC20	post_translational
CDC20	CCNB2	post_translational
CCNA2	TFDP1	post_translational
TFDP1	CCNA2	post_translational
PSMB2	UBE2E1	post_translational
RRAS2	PIK3CG	post_translational
PDCD1	PIK3CG	post_translational
SNRPE	MAP2K1	post_translational
AURKB	NCAPD2	post_translational
PSMB2	CKS1B	post_translational
TFDP1	MCM3	post_translational
POMP	UBE2C	post_translational
PPP2CA	JAM2	post_translational
CAMK2D	PARP1	post_translational
TFDP1	CCNB1	post_translational
CDK1	UBE2E1	post_translational
SSB	PCNA	post_translational
AURKB	NCAPG	post_translational
HAT1	PPP2CA	post_translational
CCNB1	STMN1	post_translational
ITGAE	PTK2	post_translational
DHX9	NFKB1	post_translational
GNG2	PTK2	post_translational
PSMB2	CDC20	post_translational
SLC25A5	CYCS	post_translational
VDAC1	CYCS	post_translational
E2F2	NCAPD2	post_translational
E2F2	DHFR	post_translational
E2F4	METAP2	post_translational
E2F4	MSH2	post_translational
E2F4	NDC80	post_translational
E2F2	MYBL2	post_translational
E2F4	CACYBP	post_translational
E2F4	KPNA2	post_translational
E2F4	RAD54L	post_translational
E2F4	RBBP4	post_translational
E2F4	PSMA4	post_translational
E2F4	BUB1	post_translational
E2F2	BIRC5	post_translational
TFDP1	DHFR	transcriptional
FOXM1	CCNB1	transcriptional
FOXM1	BIRC5	transcriptional
CUX1	RACGAP1	transcriptional
CUX1	RACGAP1	transcriptional
FOXM1	PLK1	transcriptional
E2F5	CBX5	transcriptional
E2F4	TBX2	transcriptional
FOXM1	AURKB	transcriptional
TFDP1	PCNA	transcriptional
TFDP1	MYBL2	transcriptional
E2F4	NASP	transcriptional
E2F4	WDR76	transcriptional
E2F4	SKA2	transcriptional
BCL6	HDAC7	transcriptional
DNMT1	MSH2	transcriptional
E2F4	CUX1	transcriptional
E2F4	CUX1	transcriptional
E2F4	TOPBP1	transcriptional
NFKB1	RRM2B	transcriptional
TFDP1	CDK1	transcriptional
TFDP1	RRM1	transcriptional
TFDP1	TYMS	transcriptional
E2F2	MCM6	transcriptional
E2F2	PLK1	transcriptional
E2F4	E2F2	transcriptional
E2F4	FOXM1	transcriptional
E2F4	HMGN2	transcriptional
E2F4	KHDRBS1	transcriptional
E2F4	NDC80	transcriptional
E2F4	PRC1	transcriptional
E2F4	AKIRIN2	transcriptional
E2F4	ANP32B	transcriptional
E2F4	ASPM	transcriptional
E2F4	ATAD2	transcriptional
E2F4	BCL2L12	transcriptional
E2F4	BUB1	transcriptional
E2F4	BUB1B	transcriptional
E2F4	C19orf48	transcriptional
E2F4	CAMTA1	transcriptional
E2F4	CAPZA2	transcriptional
E2F4	CCT5	transcriptional
E2F4	CDCA8	transcriptional
E2F4	CENPA	transcriptional
E2F4	CEP97	transcriptional
E2F4	CHORDC1	transcriptional
E2F4	COX17	transcriptional
E2F4	DCUN1D5	transcriptional
E2F4	DUT	transcriptional
E2F4	FKBP5	transcriptional
E2F4	GINS1	transcriptional
E2F4	GLUD1	transcriptional
E2F4	HNRNPAB	transcriptional
E2F4	HNRNPL	transcriptional
E2F4	IPO5	transcriptional
E2F4	KIF22	transcriptional
E2F4	KPNA2	transcriptional
E2F4	LIG1	transcriptional
E2F4	LSM3	transcriptional
E2F4	LSM5	transcriptional
E2F4	MAP2K1	transcriptional
E2F4	MARCKSL1	transcriptional
E2F4	MRPL51	transcriptional
E2F4	MSH2	transcriptional
E2F4	MTMR12	transcriptional
E2F4	NCAPD2	transcriptional
E2F4	NDC1	transcriptional
E2F4	NSD2	transcriptional
E2F4	NUCKS1	transcriptional
E2F4	NUF2	transcriptional
E2F4	OPA1	transcriptional
E2F4	ORC6	transcriptional
E2F4	PARP1	transcriptional
E2F4	PHF19	transcriptional
E2F4	PSIP1	transcriptional
E2F4	PTK2	transcriptional
E2F4	RAB8A	transcriptional
E2F4	RACGAP1	transcriptional
E2F4	RAD21	transcriptional
E2F4	RAD54L	transcriptional
E2F4	RANBP1	transcriptional
E2F4	RNF34	transcriptional
E2F4	SAE1	transcriptional
E2F4	SLBP	transcriptional
E2F4	SMARCA4	transcriptional
E2F4	SMC3	transcriptional
E2F4	SNRNP40	transcriptional
E2F4	SPAG5	transcriptional
E2F4	SPRED2	transcriptional
E2F4	SSRP1	transcriptional
E2F4	SUDS3	transcriptional
E2F4	TCF19	transcriptional
E2F4	TFRC	transcriptional
E2F4	TMPO	transcriptional
E2F4	TMPO	transcriptional
E2F4	TROAP	transcriptional
E2F4	UBQLN1	transcriptional
E2F4	UQCRFS1	transcriptional
E2F4	USP1	transcriptional
E2F4	VDAC1	transcriptional
E2F4	ZWINT	transcriptional
FOXM1	CDK1	transcriptional
FOXO1	PIP4K2A	transcriptional
HMGN3	PHF19	transcriptional
HMGN3	RANBP1	transcriptional
NFKB1	HNRNPL	transcriptional
NFKB1	NEK6	transcriptional
NFKB1	RFTN1	transcriptional
NFKB1	FUT8	transcriptional
NFKB1	IRF2	transcriptional
NFKB1	SERPINE2	transcriptional
RAD21	AURKB	transcriptional
RAD21	ATAD2	transcriptional
RAD21	BCAS4	transcriptional
RAD21	BUB1	transcriptional
RAD21	RMI2	transcriptional
RAD21	CCNK	transcriptional
RAD21	CLTC	transcriptional
RAD21	EZH2	transcriptional
RAD21	FDFT1	transcriptional
RAD21	FUT8	transcriptional
RAD21	GCSAM	transcriptional
RAD21	HDAC7	transcriptional
RAD21	IRF2	transcriptional
RAD21	MTF2	transcriptional
RAD21	NEK6	transcriptional
RAD21	NUDT1	transcriptional
RAD21	P2RY8	transcriptional
RAD21	RAMP1	transcriptional
RAD21	RASGRP3	transcriptional
RAD21	RGS13	transcriptional
RAD21	NDC1	transcriptional
RAD21	NSD2	transcriptional
RAD21	NME1	transcriptional
RAD21	AHCY	transcriptional
RAD21	CCDC124	transcriptional
RAD21	FKBP5	transcriptional
RAD21	CAMK2D	transcriptional
RAD21	MAPK14	transcriptional
RAD21	BCL6	transcriptional
RAD21	PCNA	transcriptional
RAD21	SNRPE	transcriptional
RAD21	SOCS1	transcriptional
RAD21	ARPC3	transcriptional
RAD21	BASP1	transcriptional
RAD21	SUDS3	transcriptional
RAD21	NPL	transcriptional
RAD21	RBM17	transcriptional
RAD21	C12orf57	transcriptional
RAD21	CNP	transcriptional
RAD21	PHF19	transcriptional
RAD21	SLC25A1	transcriptional
RAD21	FGD6	transcriptional
RAD21	PLPP3	transcriptional
RAD21	SSBP2	transcriptional
NFKB1	ACTR3	transcriptional
NFKB1	C12orf57	transcriptional
SMARCA4	CBX5	transcriptional
SMARCA4	C12orf57	transcriptional
E2F4	FAM76B	transcriptional
RAD21	S100A10	transcriptional
SMC3	SNRPE	transcriptional
RAD21	RAB5IF	transcriptional
E2F4	DNAJC9	transcriptional
E2F4	LUC7L2	transcriptional
SMARCA4	PHF19	transcriptional
SMARCA4	RANBP1	transcriptional
SMARCA4	UBE2L3	transcriptional
SMARCA4	KIF2C	transcriptional
HMGN3	UBE2L3	transcriptional
HMGN3	SLC25A1	transcriptional
SMC3	PHF19	transcriptional
E2F4	DEFA3	transcriptional
E2F4	HNRNPH2	transcriptional
E2F4	MDH1	transcriptional
E2F4	NUDT1	transcriptional
E2F4	PRPSAP2	transcriptional
E2F4	PEX5	transcriptional
E2F4	SIAH2	transcriptional
E2F4	TCP1	transcriptional
E2F4	TFCP2	transcriptional
E2F4	SEM1	transcriptional
E2F4	SLC5A6	transcriptional
E2F4	DAAM1	transcriptional
E2F4	RAB21	transcriptional
E2F4	CCDC69	transcriptional
E2F4	ADAMDEC1	transcriptional
E2F4	GNG2	transcriptional
E2F4	LAMTOR1	transcriptional
E2F4	RMND5A	transcriptional
E2F4	DMAC1	transcriptional
E2F4	COA6	transcriptional
