RPS6KA3	PKP4	post_translational
RPS6KA3	PTPN7	post_translational
RPS6KA3	RBL2	post_translational
RPS6KA3	SLC9A3R1	post_translational
RPS6KA3	TRRAP	post_translational
RPS6KA1	CDKN1B	post_translational
FYN	CD28	post_translational
ATM	CDKN1B	post_translational
MAP3K14	TRAF5	post_translational
LCP2	WAS	post_translational
FYN	IL2RB	post_translational
TRAF1	MAP3K14	post_translational
MAP3K14	TRAF1	post_translational
IFNAR2	STAT2	post_translational
CCL22	CCR7	post_translational
CCND3	RBL2	post_translational
CD28	CD247	post_translational
CD247	CD28	post_translational
ITK	WAS	post_translational
ITK	SH2D2A	post_translational
SH2D2A	ITK	post_translational
FYN	STAT1	post_translational
PRKCH	FYN	post_translational
PRKCH	FYN	post_translational
MAP3K12	RGS1	post_translational
RBL2	DGKZ	post_translational
FYN	FAS	post_translational
LCK	FAS	post_translational
FYN	ITK	post_translational
FYN	FNBP4	post_translational
LCK	CD2	post_translational
LCK	PXN	post_translational
ATM	GIT2	post_translational
ITK	GRAP2	post_translational
LCK	STAT2	post_translational
FYN	ITGA6	post_translational
LCK	CD8B	post_translational
CD8B	LCK	post_translational
STK17A	TSC22D4	post_translational
PRKX	CAPN2	post_translational
PRKCA	CD3G	post_translational
LCK	DGKA	post_translational
PRKX	PDE3B	post_translational
KLRK1	VAV1	post_translational
RPS6KA1	SLC9A3R1	post_translational
KLRK1	LCP2	post_translational
CD247	LCP2	post_translational
FYN	DAPP1	post_translational
PTPRJ	LCK	post_translational
CCR7	LCK	post_translational
ZAP70	CTLA4	post_translational
CASP1	NCOR2	post_translational
IKBKB	NCOR2	post_translational
HCST	PLCG1	post_translational
ICOS	CD40LG	post_translational
CD3E	ITK	post_translational
RGS1	CD3G	post_translational
LCK	SMPD1	post_translational
MALT1	IKBKB	post_translational
LCK	EPHA1	post_translational
ITGA6	PTPN2	post_translational
CD3D	FYB1	post_translational
BCL2	ATM	post_translational
ATM	BCL2	post_translational
CD8A	IL2RB	post_translational
CD28	CD40LG	post_translational
LAT	WAS	post_translational
FAS	BCL2	post_translational
CTLA4	ICOS	post_translational
CD8B	GRAP2	post_translational
CTLA4	CD3E	post_translational
CD247	FYB1	post_translational
RGS1	CD3E	post_translational
STAT1	BCL2	post_translational
ICOS	CSNK1G2	post_translational
RGS1	PXN	post_translational
CD3D	CD28	post_translational
CD28	CD3D	post_translational
STAT1	CCND3	post_translational
STAT2	CCND3	post_translational
CD8A	GRAP2	post_translational
CD247	GRAP2	post_translational
RGS1	CD247	post_translational
VAV1	WAS	post_translational
RPS6KA1	IKBKB	post_translational
CD3E	LAT	post_translational
CD8B	IL2RB	post_translational
PPP3CC	BIN2	post_translational
STAT1	CXCL9	post_translational
IRF1	IDO1	post_translational
CD28	CD3G	post_translational
STAT4	PIM1	post_translational
FOXP3	CTLA4	post_translational
RGS1	CD3D	post_translational
CD3E	FYB1	post_translational
LCK	CCND3	post_translational
FYN	ARRB2	post_translational
CXCL9	CCR7	post_translational
LCK	HCST	post_translational
CD3D	LCP2	post_translational
CD3E	LCP2	post_translational
PRKCH	ZAP70	post_translational
CD3D	LAT	post_translational
CD3G	IL2RB	post_translational
CD3D	GRAP2	post_translational
TRADD	MAP3K14	post_translational
STAT2	PIM1	post_translational
CD8A	LCP2	post_translational
CYLD	TRADD	post_translational
FYN	STAT2	post_translational
HCST	LCP2	post_translational
STAT1	PIM1	post_translational
CYLD	STAT1	post_translational
GRAP2	PLCG1	post_translational
CD3E	CD28	post_translational
CD28	CD3E	post_translational
CD247	LAT	post_translational
IL2RB	TNFRSF4	post_translational
FYN	EPHA1	post_translational
PLCG1	CAMK4	post_translational
SLA	FYN	post_translational
RGS1	FYN	post_translational
CCL5	CCR7	post_translational
CD3G	ITK	post_translational
TCF7	CCND3	post_translational
LEF1	CCND3	post_translational
IRF1	CDKN1B	post_translational
IL7R	LCK	post_translational
CD247	ITK	post_translational
CYLD	TRAF1	post_translational
CCL17	CCR7	post_translational
SLA	LCK	post_translational
CD247	IL2RB	post_translational
CD3E	IL2RB	post_translational
CD8B	LAT	post_translational
IL2RB	CCND3	post_translational
CD8B	LCP2	post_translational
RGS1	LCK	post_translational
CD3D	ITK	post_translational
STAT4	IRF1	post_translational
CD28	ZAP70	post_translational
CD3D	IL2RB	post_translational
CD3G	FYB1	post_translational
PIP4K2B	WAS	post_translational
CARD11	IKBKB	post_translational
CD2	CD8A	post_translational
FYN	ARHGEF7	post_translational
STK17A	SAFB2	post_translational
PRKCA	ITK	post_translational
CD2	SPN	post_translational
PIKFYVE	WAS	post_translational
CD3E	GRAP2	post_translational
CAPN2	PXN	post_translational
ZAP70	GRAP2	post_translational
ATM	DHPS	post_translational
ATM	MOV10	post_translational
ATM	IK	post_translational
ATM	SAFB	post_translational
ATM	SAFB2	post_translational
ATM	TCOF1	post_translational
ATM	VAMP2	post_translational
ATM	NFASC	post_translational
STAT1	CD40LG	post_translational
ATM	ZBTB18	post_translational
ATM	SUGP2	post_translational
ATM	AKAP9	post_translational
ATM	VPS4B	post_translational
ATM	CASP8AP2	post_translational
ATM	PKP4	post_translational
ATM	MED17	post_translational
ATM	NCAPH2	post_translational
ATM	PRKAG2	post_translational
ATM	NOSIP	post_translational
ATM	LDLRAP1	post_translational
ATM	SESN1	post_translational
ATM	RNF19A	post_translational
ATM	PTPN23	post_translational
ATM	FNBP4	post_translational
ATM	RALY	post_translational
ATM	DDX56	post_translational
ATM	RAPGEF6	post_translational
ATM	ATF7IP	post_translational
ATM	ATP11C	post_translational
STAT4	IRF1	transcriptional
IRF1	STAT1	transcriptional
STAT1	IRF1	transcriptional
IRF1	CCL5	transcriptional
IRF1	TAP2	transcriptional
STAT1	CASP4	transcriptional
STAT1	CXCL9	transcriptional
STAT1	FAS	transcriptional
FOXP3	CTLA4	transcriptional
IRF1	FOXP3	transcriptional
SATB1	CD8A	transcriptional
STAT1	FOXP3	transcriptional
FOXP3	STAT1	transcriptional
FOXP3	BCL11B	transcriptional
STAT4	S100A4	transcriptional
STAT2	IRF9	transcriptional
STAT1	GBP1	transcriptional
STAT2	IRF1	transcriptional
STAT1	IDO1	transcriptional
SATB1	CD8B	transcriptional
FOXP3	SATB1	transcriptional
STAT1	CCL3	transcriptional
STAT1	PIM1	transcriptional
STAT1	STAT2	transcriptional
STAT2	STAT1	transcriptional
STAT4	PIM1	transcriptional
TCF7	LEF1	transcriptional
STAT1	IFITM1	transcriptional
STAT1	IRF9	transcriptional
FOXP1	NCOR2	transcriptional
STAT1	FOXP1	transcriptional
IRF1	APOL2	transcriptional
IRF1	PLAAT4	transcriptional
IRF9	KSR1	transcriptional
STAT1	AAK1	transcriptional
STAT1	APOL6	transcriptional
STAT1	ARHGAP26	transcriptional
STAT1	ARHGEF3	transcriptional
STAT1	ATP11C	transcriptional
STAT1	BCL2	transcriptional
STAT1	CCND3	transcriptional
STAT1	CD7	transcriptional
STAT1	ELMO1	transcriptional
STAT1	FAM78A	transcriptional
STAT1	FYB1	transcriptional
STAT1	FYN	transcriptional
STAT1	GRAMD1A	transcriptional
STAT1	GSDMD	transcriptional
STAT1	IL7R	transcriptional
STAT1	IPCEF1	transcriptional
STAT1	LCP2	transcriptional
STAT1	LGALS3BP	transcriptional
STAT1	NLRC5	transcriptional
STAT1	PRKAG2	transcriptional
STAT1	PRKCH	transcriptional
STAT1	PRKCH	transcriptional
STAT1	PTPN2	transcriptional
STAT1	PTPRJ	transcriptional
STAT1	RASSF5	transcriptional
STAT1	RIN3	transcriptional
STAT1	RNF213	transcriptional
STAT1	SAMSN1	transcriptional
STAT1	SELPLG	transcriptional
STAT1	SLA	transcriptional
STAT1	TIAM1	transcriptional
STAT1	TNFAIP3	transcriptional
STAT1	TRAF1	transcriptional
STAT1	TSPAN14	transcriptional
STAT2	IFITM1	transcriptional
STAT2	MOV10	transcriptional
STAT2	NUB1	transcriptional
STAT2	PARP10	transcriptional
STAT2	PIM1	transcriptional
STAT2	TAP2	transcriptional
IRF1	ASPSCR1	transcriptional
IRF1	CD7	transcriptional
FOXP3	ARRB2	transcriptional
FOXP3	ATM	transcriptional
FOXP3	BCL2	transcriptional
FOXP3	CAMK4	transcriptional
FOXP3	CASP4	transcriptional
FOXP3	CD2	transcriptional
FOXP3	CD3E	transcriptional
FOXP3	CD247	transcriptional
FOXP3	CD5	transcriptional
FOXP3	CD6	transcriptional
FOXP3	CD8A	transcriptional
FOXP3	CD27	transcriptional
FOXP3	CD28	transcriptional
FOXP3	CD40LG	transcriptional
FOXP3	CD69	transcriptional
FOXP3	CDKN1B	transcriptional
FOXP3	CCR7	transcriptional
FOXP3	CYLD	transcriptional
FOXP3	DGKA	transcriptional
FOXP3	GADD45A	transcriptional
FOXP3	FYB1	transcriptional
FOXP3	FYN	transcriptional
FOXP3	GBP2	transcriptional
FOXP3	GRSF1	transcriptional
FOXP3	IFNAR2	transcriptional
FOXP3	IL2RB	transcriptional
FOXP3	IL7R	transcriptional
FOXP3	ITGA6	transcriptional
FOXP3	ITK	transcriptional
FOXP3	ITPKB	transcriptional
FOXP3	ABLIM1	transcriptional
FOXP3	MAL	transcriptional
FOXP3	NELL2	transcriptional
FOXP3	PDE3B	transcriptional
FOXP3	PIM1	transcriptional
FOXP3	PPP1R2	transcriptional
FOXP3	PRKCA	transcriptional
FOXP3	PRKCH	transcriptional
FOXP3	PRKCH	transcriptional
FOXP3	PRKX	transcriptional
FOXP3	PTPN2	transcriptional
FOXP3	PTPRJ	transcriptional
FOXP3	RBL2	transcriptional
FOXP3	RGS1	transcriptional
FOXP3	RPS6KA3	transcriptional
FOXP3	S100A4	transcriptional
FOXP3	SELPLG	transcriptional
FOXP3	SLA	transcriptional
FOXP3	STAT4	transcriptional
FOXP3	TIAM1	transcriptional
FOXP3	TNFAIP3	transcriptional
FOXP3	TRAF1	transcriptional
FOXP3	GNPAT	transcriptional
FOXP3	IFITM1	transcriptional
FOXP3	STX16	transcriptional
FOXP3	PSTPIP1	transcriptional
FOXP3	IL32	transcriptional
FOXP3	GRAP2	transcriptional
FOXP3	ITM2A	transcriptional
FOXP3	ARHGEF6	transcriptional
FOXP3	CYTIP	transcriptional
FOXP3	LPIN2	transcriptional
FOXP3	SPOCK2	transcriptional
FOXP3	TESPA1	transcriptional
FOXP3	ELMO1	transcriptional
FOXP3	HS3ST3B1	transcriptional
FOXP3	USP3	transcriptional
FOXP3	CD96	transcriptional
FOXP3	GNLY	transcriptional
FOXP3	CELF2	transcriptional
FOXP3	ARID5A	transcriptional
FOXP3	MSL3	transcriptional
FOXP3	RCAN3	transcriptional
FOXP3	MGAT4A	transcriptional
FOXP3	STK38	transcriptional
FOXP3	RASA3	transcriptional
FOXP3	AAK1	transcriptional
FOXP3	GOLGA8A	transcriptional
FOXP3	ZNF609	transcriptional
FOXP3	ARHGAP26	transcriptional
FOXP3	PASK	transcriptional
FOXP3	XPO6	transcriptional
FOXP3	ESYT1	transcriptional
FOXP3	LEPROTL1	transcriptional
FOXP3	IPCEF1	transcriptional
FOXP3	EML4	transcriptional
FOXP3	TRBC1	transcriptional
FOXP3	TRAC	transcriptional
FOXP3	RGCC	transcriptional
FOXP3	ICOS	transcriptional
FOXP3	ARHGEF3	transcriptional
FOXP3	NOSIP	transcriptional
FOXP3	LEF1	transcriptional
FOXP3	BIN2	transcriptional
FOXP3	SARAF	transcriptional
FOXP3	HECA	transcriptional
FOXP3	UBASH3A	transcriptional
FOXP3	APBB1IP	transcriptional
FOXP3	MCUB	transcriptional
FOXP3	RESF1	transcriptional
FOXP3	GIMAP5	transcriptional
FOXP3	SIRPG	transcriptional
FOXP3	MAN1C1	transcriptional
FOXP3	SAMSN1	transcriptional
FOXP3	ACTR6	transcriptional
FOXP3	DENND2D	transcriptional
FOXP3	TRAF3IP3	transcriptional
FOXP3	NDFIP1	transcriptional
FOXP3	DUSP16	transcriptional
FOXP3	TSPAN14	transcriptional
FOXP3	C6orf62	transcriptional
FOXP3	RASSF5	transcriptional
FOXP3	OBSCN	transcriptional
FOXP3	NLRC5	transcriptional
FOXP3	OXNAD1	transcriptional
FOXP3	BICDL1	transcriptional
FOXP3	GBP4	transcriptional
FOXP3	GBP5	transcriptional
FOXP3	TC2N	transcriptional
FOXP3	GIMAP8	transcriptional
FOXP3	SLFN5	transcriptional
FOXP3	GIMAP7	transcriptional
FOXP3	GIMAP1	transcriptional
FOXP3	SPATA13	transcriptional
FOXP3	SCML4	transcriptional
