CXCL1	ADRA2A	post_translational
CCL20	ADRA2A	post_translational
COL6A2	ITGA1	post_translational
SPP1	ITGA5	post_translational
CCN1	ITGA5	post_translational
COL18A1	ITGA5	post_translational
CCN1	CAV1	post_translational
LAMB2	ITGB1	post_translational
VEGFA	ITGB1	post_translational
COL6A1	SDC4	post_translational
COL6A2	SDC4	post_translational
THBS2	SDC4	post_translational
MMRN2	CD93	post_translational
SERPING1	LRP1	post_translational
PAPLN	SIRPA	post_translational
SPP1	S1PR1	post_translational
VWF	COL4A1	post_translational
NRP1	PDGFRB	post_translational
CD14	PLXND1	post_translational
VEGFA	VCAN	post_translational
CD59	SIGLEC1	post_translational
CD59	STAB1	post_translational
VWF	COL4A2	post_translational
FBLN1	VCAN	post_translational
DCN	LRP1	post_translational
ENG	CDH5	post_translational
VCAN	COL1A1	post_translational
TGFBR2	CDH5	post_translational
VCAN	TNC	post_translational
KDR	ENG	post_translational
VCAN	COL1A2	post_translational
SPARC	ENG	post_translational
VWF	ITGB1	post_translational
LAMB1	CD151	post_translational
THY1	ADGRE2	post_translational
ADAMTS1	VCAN	post_translational
SGK1	AHNAK	post_translational
MYC	CEBPB	post_translational
CEBPB	MYC	post_translational
TIMP2	MMP2	post_translational
GSN	FN1	post_translational
CDKN1A	CCND1	post_translational
FGR	PLAUR	post_translational
FOS	CCND1	post_translational
SERPING1	C1S	post_translational
GZMB	VWF	post_translational
IL6	A2M	post_translational
CCN2	FN1	post_translational
TIMP1	MMP9	post_translational
MMP9	TIMP1	post_translational
TIMP1	MMP2	post_translational
TNC	FN1	post_translational
TIMP3	ADAMTS4	post_translational
FMOD	TGFB3	post_translational
DAPK1	TNFRSF1A	post_translational
SERPING1	C1R	post_translational
CTSL	PLAU	post_translational
CTSL	CST3	post_translational
FLT4	ITGA5	post_translational
LPL	CETP	post_translational
FN1	MMP9	post_translational
THBS1	MMP9	post_translational
TIMP3	MMP9	post_translational
CSF1R	SHC1	post_translational
HCK	ARRB1	post_translational
CCN2	TGFB3	post_translational
ADAM10	DLL1	post_translational
MMP9	TFPI	post_translational
FLT4	ITGB1	post_translational
LIMK2	GSN	post_translational
FCGR2A	SHC1	post_translational
AREG	MMP9	post_translational
NGFR	SHC1	post_translational
SOCS3	CSF1R	post_translational
CSF1R	SOCS3	post_translational
SGK1	CAMKK2	post_translational
CSF1R	PDGFRB	post_translational
FGR	FCGR2A	post_translational
NTS	HSPB1	post_translational
IL6	SGK1	post_translational
ICAM1	CDH5	post_translational
HSPB1	CDKN1A	post_translational
AOC3	DUSP1	post_translational
ANXA1	DPYSL2	post_translational
IL1B	CEBPB	post_translational
APP	MARCKS	post_translational
CHI3L1	MARCKS	post_translational
APP	DPYSL2	post_translational
IL18	APP	post_translational
DLL1	SHC1	post_translational
THBS1	TGFB3	post_translational
DCN	TGFB3	post_translational
EMILIN1	TGFB3	post_translational
GREM1	BMP8A	post_translational
VEGFA	MMP9	post_translational
CSF1	VEGFA	post_translational
VEGFA	CSF1	post_translational
ETS2	CSF1R	post_translational
VWF	THBS1	post_translational
THBS1	ITGA5	post_translational
FGR	BCL3	post_translational
FOS	IL6	post_translational
TNFSF11	FOS	post_translational
CTSG	THBD	post_translational
FOS	FOSL2	post_translational
MYC	MMP9	post_translational
APP	CD36	post_translational
IL6	VEGFA	post_translational
VEGFA	IL6	post_translational
FOS	CCL4	post_translational
JUNB	IL6	post_translational
IL2RA	ITGAM	post_translational
KDR	S1PR1	post_translational
IL1B	PLAUR	post_translational
CD14	VCAN	post_translational
IL1B	CSF1	post_translational
THBS2	ITGA1	post_translational
TNFRSF11B	MMP9	post_translational
