Cdc25b	Ccr2
Cdc25b	Dock2
Prkch	Ctsw
Prkch	Gimap7
Ccr2	Dock2
Ccr2	Rom1
Ctsw	Bcl2a1a
Ctsw	Tbx21
Ctsw	Hnrnpa2b1
Ctsw	H2-K1
Ctsw	Itga4
Cd86	Kif22
Rpl41	Cd7
Bcl2a1a	Gimap7
Ran	Gimap7
Hnrnpa2b1	Gimap7
Dusp2	Gimap7
