AGTRAP	TMEM147
AGTRAP	PDLIM2
TRAV9-2	AIF1
TRAV9-2	TIMM10
MRPL48	BID
MRPL48	TRGV10
MRPL48	COMMD4
MRPL48	OAS1
MRPL48	LGALS3BP
MRPL48	ANAPC15
MRPL48	NAA20
MRPL48	HLA-DMB
MRPL48	GCHFR
MRPL48	GRN
MRPL48	IDH3A
MRPL48	RPL22L1
CD4	TIMP1
CD4	IFI44
CD4	SGK1
CD4	CTSH
NDUFS4	TMEM14C
NDUFS4	MT1F
NDUFS4	ARL16
NDUFS4	MRPS24
NDUFS4	C17orf89
NDUFS4	MYEOV2
NDUFS4	DPH7
IFI30	TRAV19
IFI30	GSN
IFI30	IGKC
IFI30	CD79A
IFI30	GRN
IFI30	CYB561A3
IFI30	HSD17B4
IFI30	CCL3L1
NUP85	TMEM14C
NUP85	TMEM147
NUP85	ARL16
NUP85	PDLIM2
TRBV6-5	CD79A
TRBV6-5	TRAV12-2
TRBV6-5	JKAMP
TRBV6-5	TRBV4-2
TRBV6-5	CCL3L1
BLVRA	AIF1
BLVRA	COMMD4
BLVRA	CDK4
BLVRA	RPL22L1
TRBV20-1	TRAV17
TRBV20-1	TRBV9
TRBV20-1	TRAV12-3
TRBV20-1	IGHV1OR15-1
TRBV20-1	PSMG3
TRBV20-1	TRAV21
TRBV20-1	TRAPPC2L
TRBV20-1	DUSP6
TRBV20-1	NCR3
TRBV20-1	CTSH
C1orf162	SPINT2
C1orf162	PLAUR
C1orf162	SYPL1
C1orf162	TIMP1
C1orf162	IFI44L
C1orf162	TRAV1-2
C1orf162	MFSD1
C1orf162	SELM
SPINT2	PHAX
SPINT2	SYPL1
SPINT2	OAS1
SPINT2	LGALS3BP
SPINT2	TRAV1-2
SPINT2	SELM
BID	TRGV10
BID	XCL2
BID	HLA-DMB
BID	IDH3A
TMEM14C	TMEM138
TMEM14C	ARL16
TMEM14C	PDLIM2
TMEM14C	MRPS24
TMEM14C	C17orf89
TMEM14C	MYEOV2
TMEM14C	PWP1
TMEM14C	MRPS33
MT1F	ARL16
MT1F	MRPL54
MT1F	MYEOV2
MT1F	MRPL22
TMEM147	ARL16
TMEM147	C6orf1
TMEM147	PLRG1
TMEM147	MYEOV2
TMEM147	MRPL22
TMEM138	ARL16
TMEM138	PLRG1
TMEM138	IFRD2
TMEM138	MYEOV2
TMEM138	PWP1
TMEM138	MRPS33
TRAV19	CD79A
TRAV19	S100A9
TRAV19	TGFBI
TRAV19	NCR3
TRAV19	CCL3L1
PLAUR	TIMP1
PLAUR	IFI44L
PLAUR	SGK1
PLAUR	MFSD1
PHAX	SYPL1
PHAX	PDLIM2
PHAX	OAS1
PHAX	GCHFR
PHAX	DPH7
PHAX	SELM
ARL16	MYEOV2
ARL16	MRPL22
ARL16	IDH3A
ARL16	STRA13
SERPINF1	RNASE6
SERPINF1	CD68
SERPINF1	GSN
SERPINF1	TGFBI
SERPINF1	BCL11A
TRGV10	LGALS3BP
TRGV10	HLA-DMB
TRGV10	GCHFR
TRGV10	IDH3A
TRGV10	RPL22L1
RNASE6	CD68
RNASE6	GSN
RNASE6	S100A9
RNASE6	TGFBI
RNASE6	BCL11A
XCL2	TYROBP
MRPL54	VCAM1
MRPL54	ORMDL2
MRPL54	C6orf1
MRPL54	PLRG1
MRPL54	MRPL22
SYPL1	OAS1
SYPL1	GCHFR
SYPL1	IDH3A
SYPL1	MFSD1
CD68	CTSH
GSN	BCL11A
GSN	CYB561A3
GSN	HSD17B4
TRAV17	TRBV9
TRAV17	IGHV1OR15-1
TRAV17	S100A9
TRAV17	TRAV21
TRAV17	TRAV1-2
TRAV17	TRAPPC2L
TRAV17	DUSP6
TRAV17	NCR3
TRAV17	SELM
VCAM1	ORMDL2
VCAM1	TMEM106C
VCAM1	TRBV4-2
TRBV9	IGHV1OR15-1
TRBV9	LGALS3BP
TRBV9	S100A9
TRBV9	PSMG3
TRBV9	TRAV21
TRBV9	TRAPPC2L
TRBV9	DUSP6
TRBV9	NCR3
AIF1	COMMD4
AIF1	ANAPC15
AIF1	GRN
AIF1	CDK4
AIF1	HSD17B4
AIF1	TIMM10
COMMD4	OAS1
COMMD4	LGALS3BP
COMMD4	ANAPC15
COMMD4	GRN
COMMD4	CDK4
COMMD4	STRA13
COMMD4	RPL22L1
ORMDL2	C6orf1
ORMDL2	PLRG1
ORMDL2	TRAV12-2
ORMDL2	JKAMP
ORMDL2	TMEM106C
ORMDL2	MRPL22
TIMP1	IFI44L
TIMP1	SGK1
TIMP1	MFSD1
TRAV12-3	IGKC
TRAV12-3	CD79A
TRAV12-3	CCL3L1
IFI44	ATIC
IFI44	IFI44L
IFI44	IFRD2
IFI44	TRAPPC2L
IFI44	MFSD1
IFI44	POP5
PDLIM2	DPH7
IGHV1OR15-1	S100A9
IGHV1OR15-1	TRAV21
IGHV1OR15-1	NCR3
ATIC	IFI44L
